"","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","word","score"
"4376",FALSE,0,"tr1llennial",2017-11-14 04:09:59,FALSE,"930285851082444800","930286665356234752","389732485","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaoticuseIess",0,FALSE,FALSE,NA,NA,"growing",1
"4377",FALSE,0,"tr1llennial",2017-11-14 04:09:59,FALSE,"930285851082444800","930286665356234752","389732485","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaoticuseIess",0,FALSE,FALSE,NA,NA,"annoying",-2
"4378",FALSE,0,NA,2017-11-14 04:09:11,FALSE,NA,"930286464893628416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheverecarajo",2,TRUE,FALSE,NA,NA,"sorry",-1
"4379",FALSE,0,NA,2017-11-14 04:08:54,FALSE,NA,"930286392717930496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","21Baren",8,TRUE,FALSE,NA,NA,"gaining",2
"4380",FALSE,0,NA,2017-11-14 04:08:54,FALSE,NA,"930286392717930496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","21Baren",8,TRUE,FALSE,NA,NA,"broke",-1
"4381",FALSE,0,NA,2017-11-14 04:08:54,FALSE,NA,"930286392717930496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","21Baren",8,TRUE,FALSE,NA,NA,"fuck",-4
"4382",FALSE,0,NA,2017-11-14 04:08:09,FALSE,NA,"930286205295628288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","volleymolly2",0,FALSE,FALSE,NA,NA,"ugly",-3
"4383",FALSE,0,NA,2017-11-14 04:07:22,FALSE,NA,"930286007043239936",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Herbal_Clinics",0,FALSE,FALSE,NA,NA,"natural",1
"4384",FALSE,0,NA,2017-11-14 04:06:15,FALSE,NA,"930285723676131329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MiracleAcneMask",1,TRUE,FALSE,NA,NA,"problem",-2
"4385",FALSE,2,NA,2017-11-14 04:05:56,FALSE,NA,"930285644277878785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SENAlZUMlS",0,FALSE,FALSE,NA,NA,"clears",1
"4386",FALSE,1,NA,2017-11-14 04:05:51,FALSE,NA,"930285626607403008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anderson_2019_",0,FALSE,FALSE,NA,NA,"like",2
"4387",FALSE,1,NA,2017-11-14 04:05:51,FALSE,NA,"930285626607403008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anderson_2019_",0,FALSE,FALSE,NA,NA,"wtf",-4
"4388",FALSE,0,"ellekcim",2017-11-14 04:05:42,FALSE,"921194103660077056","930285587499642880","873288536031711232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ducar_ginnie",0,FALSE,FALSE,NA,NA,"no",-1
"4389",FALSE,0,NA,2017-11-14 04:05:12,FALSE,NA,"930285462542893056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bahtoe",0,FALSE,FALSE,NA,NA,"worth",2
"4390",FALSE,0,NA,2017-11-14 04:05:12,FALSE,NA,"930285462542893056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bahtoe",0,FALSE,FALSE,NA,NA,"lol",3
"4391",FALSE,0,NA,2017-11-14 04:04:43,FALSE,NA,"930285339754803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leaton_mattie",9,TRUE,FALSE,NA,NA,"worse",-3
"4392",FALSE,0,NA,2017-11-14 04:04:43,FALSE,NA,"930285339754803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leaton_mattie",9,TRUE,FALSE,NA,NA,"gaining",2
"4393",FALSE,0,NA,2017-11-14 04:04:43,FALSE,NA,"930285339754803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leaton_mattie",9,TRUE,FALSE,NA,NA,"wrong",-2
"4394",FALSE,0,NA,2017-11-14 04:04:43,FALSE,NA,"930285339754803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leaton_mattie",9,TRUE,FALSE,NA,NA,"cry",-1
"4395",FALSE,0,"sumrzx",2017-11-14 04:03:54,FALSE,"930261138792767488","930285135676747776","197581160","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_aroosaxx3",0,FALSE,FALSE,NA,NA,"vitamin",1
"4396",FALSE,0,NA,2017-11-14 04:03:50,FALSE,NA,"930285119134318592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NormDGuerreIndy",0,FALSE,FALSE,NA,NA,"overweight",-1
"4397",FALSE,0,NA,2017-11-14 04:03:50,FALSE,NA,"930285119134318592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NormDGuerreIndy",0,FALSE,FALSE,NA,NA,"bad",-3
"4398",FALSE,0,NA,2017-11-14 04:03:50,FALSE,NA,"930285119134318592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NormDGuerreIndy",0,FALSE,FALSE,NA,NA,"overweight",-1
"4399",FALSE,0,NA,2017-11-14 04:03:44,FALSE,NA,"930285094027198465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EtherealHaux",0,FALSE,FALSE,NA,NA,"thanks",2
"4400",FALSE,0,NA,2017-11-14 04:03:44,FALSE,NA,"930285094027198465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EtherealHaux",0,FALSE,FALSE,NA,NA,"hate",-3
"4401",FALSE,0,NA,2017-11-14 04:03:06,FALSE,NA,"930284932882227200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estescathryn",5,TRUE,FALSE,NA,NA,"unhappy",-2
"4402",FALSE,0,NA,2017-11-14 04:03:06,FALSE,NA,"930284932882227200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estescathryn",5,TRUE,FALSE,NA,NA,"no",-1
"4403",FALSE,0,NA,2017-11-14 04:02:20,FALSE,NA,"930284739277312000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wreckedtrash",0,FALSE,FALSE,NA,NA,"please",1
"4404",FALSE,0,NA,2017-11-14 04:02:20,FALSE,NA,"930284739277312000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wreckedtrash",0,FALSE,FALSE,NA,NA,"fucking",-4
"4405",FALSE,0,NA,2017-11-14 04:02:20,FALSE,NA,"930284739277312000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wreckedtrash",0,FALSE,FALSE,NA,NA,"thanks",2
"4406",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"weird",-2
"4407",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"fuck",-4
"4408",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"lol",3
"4409",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"like",2
"4410",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"crazy",-2
"4411",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"pain",-2
"4412",FALSE,2,NA,2017-11-14 04:02:18,FALSE,NA,"930284731505111041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cryyssttaalll",0,FALSE,FALSE,NA,NA,"fatigue",-2
"4413",FALSE,0,NA,2017-11-14 04:01:26,FALSE,NA,"930284514110201856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MURT411",0,FALSE,FALSE,NA,NA,"problems",-2
"4414",FALSE,0,NA,2017-11-14 04:01:19,FALSE,NA,"930284482275545088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mnkatherine",49,TRUE,FALSE,NA,NA,"clear",1
"4415",FALSE,5,NA,2017-11-14 04:01:04,FALSE,NA,"930284421185527809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keanalashayr",1,FALSE,FALSE,NA,NA,"bad",-3
"4416",FALSE,5,NA,2017-11-14 04:01:04,FALSE,NA,"930284421185527809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keanalashayr",1,FALSE,FALSE,NA,NA,"bad",-3
"4417",FALSE,1,NA,2017-11-14 04:01:03,TRUE,NA,"930284417209180162",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Medlium",0,FALSE,FALSE,NA,NA,"progress",2
"4418",FALSE,0,NA,2017-11-14 04:00:54,TRUE,NA,"930284380660097024",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","revitalaser",0,FALSE,FALSE,NA,NA,"proud",2
"4419",FALSE,0,NA,2017-11-14 04:00:54,TRUE,NA,"930284380660097024",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","revitalaser",0,FALSE,FALSE,NA,NA,"help",2
"4420",FALSE,0,NA,2017-11-14 04:00:26,FALSE,NA,"930284259843170304",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","Puglisi",0,FALSE,FALSE,NA,NA,"top",2
"4421",FALSE,0,"MsMightyPen",2017-11-14 04:00:15,FALSE,"930214680953372672","930284216352419841","173649271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DWinSTL",0,FALSE,FALSE,NA,NA,"interesting",2
"4422",FALSE,0,"MsMightyPen",2017-11-14 04:00:15,FALSE,"930214680953372672","930284216352419841","173649271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DWinSTL",0,FALSE,FALSE,NA,NA,"rejected",-1
"4423",FALSE,0,"MsMightyPen",2017-11-14 04:00:15,FALSE,"930214680953372672","930284216352419841","173649271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DWinSTL",0,FALSE,FALSE,NA,NA,"lost",-3
"4424",FALSE,0,NA,2017-11-14 04:00:13,FALSE,NA,"930284206982344705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhatsUpShay",0,FALSE,FALSE,NA,NA,"death",-2
"4425",FALSE,0,NA,2017-11-14 03:59:57,FALSE,NA,"930284140754296833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sydneynoelle",4722,TRUE,FALSE,NA,NA,"active",1
"4426",FALSE,0,NA,2017-11-14 03:59:57,FALSE,NA,"930284140754296833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sydneynoelle",4722,TRUE,FALSE,NA,NA,"vitamin",1
"4427",FALSE,0,NA,2017-11-14 03:59:55,FALSE,NA,"930284130058821637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Raye_Jasmine_",17,TRUE,FALSE,NA,NA,"stimulates",1
"4428",FALSE,0,NA,2017-11-14 03:59:55,FALSE,NA,"930284130058821637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Raye_Jasmine_",17,TRUE,FALSE,NA,NA,"growth",2
"4429",FALSE,0,NA,2017-11-14 03:59:55,FALSE,NA,"930284130058821637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Raye_Jasmine_",17,TRUE,FALSE,NA,NA,"great",3
"4430",FALSE,0,NA,2017-11-14 03:59:55,FALSE,NA,"930284130058821637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Raye_Jasmine_",17,TRUE,FALSE,NA,NA,"inflamed",-2
"4431",FALSE,0,NA,2017-11-14 03:59:49,FALSE,NA,"930284108357537792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarioPagano2020",18,TRUE,FALSE,NA,NA,"bullied",-2
"4432",FALSE,0,NA,2017-11-14 03:56:46,FALSE,NA,"930283337918193666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MudhimanVGC",18,TRUE,FALSE,NA,NA,"bullied",-2
"4433",FALSE,0,NA,2017-11-14 03:56:30,FALSE,NA,"930283270021046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyebrown22",0,FALSE,FALSE,NA,NA,"want",1
"4434",FALSE,0,NA,2017-11-14 03:56:30,FALSE,NA,"930283270021046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyebrown22",0,FALSE,FALSE,NA,NA,"free",1
"4435",FALSE,0,NA,2017-11-14 03:56:30,FALSE,NA,"930283270021046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyebrown22",0,FALSE,FALSE,NA,NA,"lol",3
"4436",FALSE,0,NA,2017-11-14 03:55:42,FALSE,NA,"930283071399591936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaleyBentz",5,TRUE,FALSE,NA,NA,"wish",1
"4437",FALSE,0,NA,2017-11-14 03:55:03,FALSE,NA,"930282907008143361",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA,"fine",2
"4438",FALSE,0,"nancyaydjg",2017-11-14 03:54:51,FALSE,"930282562752270336","930282857657970688","700156133579870208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OGxJuice_",0,FALSE,FALSE,NA,NA,"shit",-4
"4439",FALSE,0,"nancyaydjg",2017-11-14 03:54:51,FALSE,"930282562752270336","930282857657970688","700156133579870208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OGxJuice_",0,FALSE,FALSE,NA,NA,"lol",3
"4440",FALSE,0,NA,2017-11-14 03:54:29,FALSE,NA,"930282762514378752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shop_And_Drop",0,FALSE,FALSE,NA,NA,"suffer",-2
"4441",FALSE,0,NA,2017-11-14 03:54:29,FALSE,NA,"930282762514378752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shop_And_Drop",0,FALSE,FALSE,NA,NA,"enjoy",2
"4442",FALSE,0,NA,2017-11-14 03:54:29,FALSE,NA,"930282762514378752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shop_And_Drop",0,FALSE,FALSE,NA,NA,"clean",2
"4443",FALSE,0,NA,2017-11-14 03:54:29,FALSE,NA,"930282762514378752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shop_And_Drop",0,FALSE,FALSE,NA,NA,"clear",1
"4444",FALSE,0,NA,2017-11-14 03:54:22,FALSE,NA,"930282734068658176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","munshariff",8,TRUE,FALSE,NA,NA,"feeling",1
"4445",FALSE,0,NA,2017-11-14 03:54:22,FALSE,NA,"930282734068658176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","munshariff",8,TRUE,FALSE,NA,NA,"dull",-2
"4446",FALSE,0,"ThickLeeyonce",2017-11-14 03:53:57,TRUE,"930142382141689860","930282631421415425","174784947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MabuzaFancy",0,FALSE,FALSE,NA,NA,"super",3
"4447",FALSE,0,"ThickLeeyonce",2017-11-14 03:53:57,TRUE,"930142382141689860","930282631421415425","174784947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MabuzaFancy",0,FALSE,FALSE,NA,NA,"like",2
"4448",FALSE,0,"ThickLeeyonce",2017-11-14 03:53:57,TRUE,"930142382141689860","930282631421415425","174784947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MabuzaFancy",0,FALSE,FALSE,NA,NA,"worst",-3
"4449",FALSE,0,"ThickLeeyonce",2017-11-14 03:53:57,TRUE,"930142382141689860","930282631421415425","174784947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MabuzaFancy",0,FALSE,FALSE,NA,NA,"shit",-4
"4450",FALSE,0,NA,2017-11-14 03:53:16,TRUE,NA,"930282456879595520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yannathaaboss",0,FALSE,FALSE,NA,NA,"like",2
"4451",FALSE,0,NA,2017-11-14 03:53:11,FALSE,NA,"930282437472423936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brii_Byee",8,TRUE,FALSE,NA,NA,"sucks",-3
"4452",FALSE,0,NA,2017-11-14 03:53:06,FALSE,NA,"930282417709027330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinagmx_",0,FALSE,FALSE,NA,NA,"like",2
"4453",FALSE,0,NA,2017-11-14 03:53:06,FALSE,NA,"930282417709027330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinagmx_",0,FALSE,FALSE,NA,NA,"annoying",-2
"4454",FALSE,1,"bellathorne",2017-11-14 03:52:59,TRUE,"930239910849609728","930282387669471232","48177728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialbillK",0,FALSE,FALSE,NA,NA,"easy",1
"4455",FALSE,1,"BahiCosmetics",2017-11-14 03:52:38,FALSE,NA,"930282300889354240","749085116836618241","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drizzybeyzjm",0,FALSE,FALSE,NA,NA,"recommend",2
"4456",FALSE,0,NA,2017-11-14 03:52:00,FALSE,NA,"930282137932013568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaceeroo123",10,TRUE,FALSE,NA,NA,"hate",-3
"4457",FALSE,0,NA,2017-11-14 03:52:00,FALSE,NA,"930282137932013568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaceeroo123",10,TRUE,FALSE,NA,NA,"hate",-3
"4458",FALSE,0,"tfromthetdot",2017-11-14 03:51:51,TRUE,"930281809513816065","930282101697638400","111883938","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","benjancewicz",0,FALSE,FALSE,NA,NA,"no",-1
"4459",FALSE,0,NA,2017-11-14 03:49:34,FALSE,NA,"930281526859849728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunnySidehoeee",12582,TRUE,FALSE,NA,NA,"fucking",-4
"4460",FALSE,0,NA,2017-11-14 03:49:34,FALSE,NA,"930281526859849728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunnySidehoeee",12582,TRUE,FALSE,NA,NA,"difficult",-1
"4461",FALSE,0,NA,2017-11-14 03:49:27,FALSE,NA,"930281497906556929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NostalgicxSouls",5,TRUE,FALSE,NA,NA,"natural",1
"4462",FALSE,0,NA,2017-11-14 03:49:27,FALSE,NA,"930281497906556929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NostalgicxSouls",5,TRUE,FALSE,NA,NA,"natural",1
"4463",FALSE,1,"PamelaheavenWV",2017-11-14 03:49:10,TRUE,"930254277922164737","930281424447574016","68804476","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","markaadkins2016",0,FALSE,FALSE,NA,NA,"bad",-3
"4464",FALSE,1,"PamelaheavenWV",2017-11-14 03:49:10,TRUE,"930254277922164737","930281424447574016","68804476","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","markaadkins2016",0,FALSE,FALSE,NA,NA,"rewarded",2
"4465",FALSE,1,"PamelaheavenWV",2017-11-14 03:49:10,TRUE,"930254277922164737","930281424447574016","68804476","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","markaadkins2016",0,FALSE,FALSE,NA,NA,"disgusting",-3
"4466",FALSE,0,NA,2017-11-14 03:48:25,FALSE,NA,"930281235599036417",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","lolanicoleblogs",0,FALSE,FALSE,NA,NA,"liked",2
"4467",FALSE,0,NA,2017-11-14 03:48:25,FALSE,NA,"930281235599036417",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","lolanicoleblogs",0,FALSE,FALSE,NA,NA,"top",2
"4468",FALSE,0,NA,2017-11-14 03:48:20,FALSE,NA,"930281215411851266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MIANOKHAL1FA",8,TRUE,FALSE,NA,NA,"gaining",2
"4469",FALSE,0,NA,2017-11-14 03:48:20,FALSE,NA,"930281215411851266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MIANOKHAL1FA",8,TRUE,FALSE,NA,NA,"broke",-1
"4470",FALSE,0,NA,2017-11-14 03:48:20,FALSE,NA,"930281215411851266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MIANOKHAL1FA",8,TRUE,FALSE,NA,NA,"fuck",-4
"4471",FALSE,0,NA,2017-11-14 03:48:18,FALSE,NA,"930281209162211328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mimmish_Sanchez",8,TRUE,FALSE,NA,NA,"sucks",-3
"4472",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280949971017728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FarinaIrda",575,TRUE,FALSE,NA,NA,"forget",-1
"4473",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280949971017728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FarinaIrda",575,TRUE,FALSE,NA,NA,"like",2
"4474",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280947362054144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjaneeh",1,TRUE,FALSE,NA,NA,"hiding",-1
"4475",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280947362054144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjaneeh",1,TRUE,FALSE,NA,NA,"shit",-4
"4476",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280947362054144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjaneeh",1,TRUE,FALSE,NA,NA,"bad",-3
"4477",FALSE,0,NA,2017-11-14 03:47:16,FALSE,NA,"930280947362054144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjaneeh",1,TRUE,FALSE,NA,NA,"hide",-1
"4478",FALSE,0,NA,2017-11-14 03:47:01,FALSE,NA,"930280885995429889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CEO_ofFagNation",1,TRUE,FALSE,NA,NA,"bad",-3
"4479",FALSE,0,NA,2017-11-14 03:46:53,FALSE,NA,"930280852130377728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__jonathan_m__",0,FALSE,FALSE,NA,NA,"ugly",-3
"4480",FALSE,0,NA,2017-11-14 03:46:47,FALSE,NA,"930280826910130177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloodysilhoutte",8,TRUE,FALSE,NA,NA,"gaining",2
"4481",FALSE,0,NA,2017-11-14 03:46:47,FALSE,NA,"930280826910130177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloodysilhoutte",8,TRUE,FALSE,NA,NA,"broke",-1
"4482",FALSE,0,NA,2017-11-14 03:46:47,FALSE,NA,"930280826910130177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloodysilhoutte",8,TRUE,FALSE,NA,NA,"fuck",-4
"4483",FALSE,1,NA,2017-11-14 03:46:37,FALSE,NA,"930280783092355073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobodyshme",0,FALSE,FALSE,NA,NA,"better",2
"4484",FALSE,1,NA,2017-11-14 03:46:37,FALSE,NA,"930280783092355073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobodyshme",0,FALSE,FALSE,NA,NA,"like",2
"4485",FALSE,1,NA,2017-11-14 03:46:37,FALSE,NA,"930280783092355073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobodyshme",0,FALSE,FALSE,NA,NA,"fuck",-4
"4486",FALSE,1,NA,2017-11-14 03:46:37,FALSE,NA,"930280783092355073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobodyshme",0,FALSE,FALSE,NA,NA,"ugly",-3
"4487",FALSE,0,NA,2017-11-14 03:46:15,FALSE,NA,"930280691740364800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mourtyy",20,TRUE,FALSE,NA,NA,"no",-1
